662,113,916,797,1514,920,580,698
846,636,1171,2267,986,508,441,712
527,228,587,597,354,699,946,406
470,570,423,636,290,1399,22347,1013
470,708,1207,487,294,495,185,664
363,883,1022,1553,1037,788,836,379
2301,1135,317,1254,3104,3151,932,786
275,454,1197,943,1583,730,752,2394
571,1743,2011,459,687,1642,756,1155
1085,1265,671,660,810,604,387,597
605,579,1395,912,961,528,407,1269
259,1132,234,380,1849,544,22593,11848
163,1297,808,287,296,364,835,445
986,313,366,308,660,1282,772,1218
311,1300,581,931,169,205,372,192
324,460,320,448,894,675,734,1013
1003,608,1041,609,1530,1173,1148,376
659,103,1289,1118,1034,649,1034,909
666,700,873,317,468,411,853,63
294,870,22455,1124,322,301,1296,1179
587,675,779,23270,425,514,368,1106
727,40,1546,557,218,493,933,2178
557,1795,1504,490,22132,435,94,540
1444,1579,1311,272,1712,421,1371,1304
1479,3124,1320,22675,530,1310,1238,379
159,1934,745,14,2029,1567,23284,539
527,1197,843,402,289,454,356,702
1207,132,178,909,672,2471,28,23902
661,513,371,1837,1688,786,21948,1586
542,11287,434,624,321,788,489,1703
12628,91,1373,26440,501,762,231,1685
23806,1027,768,430,644,630,305,22701
1070,388,479,644,836,709,374,98
532,631,738,1252,299,290,2215,301
671,1330,359,1098,531,362,704,843
744,1318,360,1574,196,464,1608,22349
622,623,661,256,1767,868,369,1133
282,400,787,578,435,486,22149,21622
25101,605,1202,495,829,743,1666,516
55,66,214,1010,1483,2133,258,295
860,500,236,611,452,453,902,938
1275,589,1102,127,187,22656,880,222
1305,28672,397,748,972,612,602,537
210,852,857,22756,932,4913,224,331
710,443,1269,617,621,701,186,422
857,631,24440,953,2480,1268,331,565
199,922,1009,367,1099,2002,638,2471
231,855,271,448,692,220,32,789
22423,453,585,1758,328,21657,74,957
765,440,836,1531,334,1057,92,628
2030,968,744,1219,449,779,273,1508
815,394,616,1554,188,834,66,1174
240,1157,305,176,222,23533,1050,829
633,1136,302,2898,675,363,848,2109
496,21849,1016,191,284,1168,398,463
2879,995,287,361,476,1389,310,721
1402,1853,1022,857,1216,325,24587,324
770,1347,901,580,981,587,600,979
744,1318,360,1574,196,464,1608,22349
770,1347,901,580,981,587,600,979
605,579,1395,912,961,528,407,1269
815,394,616,1554,188,834,66,1174
199,922,1009,367,1099,2002,638,2471
727,40,1546,557,218,493,933,2178
231,855,271,448,692,220,32,789
163,1297,808,287,296,364,835,445
661,513,371,1837,1688,786,21948,1586
25101,605,1202,495,829,743,1666,516
2301,1135,317,1254,3104,3151,932,786
622,623,661,256,1767,868,369,1133
1070,388,479,644,836,709,374,98
22423,453,585,1758,328,21657,74,957
710,443,1269,617,621,701,186,422
259,1132,234,380,1849,544,22593,11848
557,1795,1504,490,22132,435,94,540
470,708,1207,487,294,495,185,664
240,1157,305,176,222,23533,1050,829
1479,3124,1320,22675,530,1310,1238,379
324,460,320,448,894,675,734,1013
860,500,236,611,452,453,902,938
55,66,214,1010,1483,2133,258,295
857,631,24440,953,2480,1268,331,565
294,870,22455,1124,322,301,1296,1179
1207,132,178,909,672,2471,28,23902
666,700,873,317,468,411,853,63
2030,968,744,1219,449,779,273,1508
527,1197,843,402,289,454,356,702
659,103,1289,1118,1034,649,1034,909
1444,1579,1311,272,1712,421,1371,1304
633,1136,302,2898,675,363,848,2109
275,454,1197,943,1583,730,752,2394
1305,28672,397,748,972,612,602,537
282,400,787,578,435,486,22149,21622
765,440,836,1531,334,1057,92,628
