202,468,540,931,584,21283,367,702
545,704,531,1861,879,1013,115,397
1067,115,463,675,603,308,180,1834
23140,684,521,22331,766,434,251,172
708,496,762,600,179,407,386,1470
2853,769,640,1503,1506,481,882,772
2012,528,625,214,479,544,583,1417
155,1094,920,794,140,1417,685,837
846,1172,362,647,750,414,218,180
23382,1246,531,1255,203,750,407,460
437,633,22876,420,1286,1285,542,403
621,2069,460,634,580,744,325,1244
794,744,630,513,610,904,279,394
638,386,13267,951,26381,1207,432,891
356,434,11057,518,664,356,301,526
830,661,858,394,899,976,1952,534
286,1148,1032,582,720,904,535,698
43,568,1178,316,494,925,311,580
2067,491,439,613,832,1066,635,1731
22197,1187,23176,658,932,1105,352,1658
780,1170,471,336,181,22704,1826,436
223,61,594,40,2007,22973,924,814
1314,323,420,924,571,11722,1699,917
778,481,398,126,509,1266,1200,22613
23033,379,1292,526,433,305,679,1020
1224,664,683,1301,1010,2026,22902,804
290,1029,1050,292,1557,428,769,756
1666,359,311,23568,460,246,346,154
1301,709,195,240,821,1003,242,754
3755,22553,555,469,1066,297,22509,322
862,1310,1879,25380,1188,831,286,24901
591,499,425,1017,1144,247,1212,118
942,701,574,1155,1380,372,1563,776
955,565,763,263,1411,542,993,12103
878,753,790,748,1044,1361,425,544
407,831,22964,526,679,736,1315,773
639,1207,873,1024,384,628,1026,2572
713,630,461,605,834,1088,288,1131
1123,627,1054,504,649,945,764,706
520,1215,205,593,298,581,817,101
579,634,1157,729,410,125,417,626
653,1337,1104,198,552,1012,1200,743
368,1066,1820,845,397,764,709,775
571,444,1342,717,468,330,57,2411
699,456,366,582,375,2448,1056,271
548,604,2175,479,177,27393,2822,1375
400,485,1422,439,773,908,1031,640
584,886,22417,771,24440,475,638,858
891,460,1975,1023,856,1088,814,573
222,25399,508,379,24610,573,308,773
194,22529,988,959,714,460,22408,1125
484,118,1586,968,240,22686,53,1176
601,747,350,838,556,634,683,782
915,651,78,958,599,715,581,447
144,660,440,2095,479,224,545,786
22809,22446,21742,443,919,1511,127,815
1672,1007,728,446,671,1045,2453,1153
312,841,475,370,23076,622,22851,1478
407,831,22964,526,679,736,1315,773
312,841,475,370,23076,622,22851,1478
437,633,22876,420,1286,1285,542,403
484,118,1586,968,240,22686,53,1176
400,485,1422,439,773,908,1031,640
223,61,594,40,2007,22973,924,814
584,886,22417,771,24440,475,638,858
794,744,630,513,610,904,279,394
1301,709,195,240,821,1003,242,754
1123,627,1054,504,649,945,764,706
2012,528,625,214,479,544,583,1417
639,1207,873,1024,384,628,1026,2572
942,701,574,1155,1380,372,1563,776
891,460,1975,1023,856,1088,814,573
699,456,366,582,375,2448,1056,271
621,2069,460,634,580,744,325,1244
1314,323,420,924,571,11722,1699,917
708,496,762,600,179,407,386,1470
601,747,350,838,556,634,683,782
23033,379,1292,526,433,305,679,1020
830,661,858,394,899,976,1952,534
579,634,1157,729,410,125,417,626
520,1215,205,593,298,581,817,101
548,604,2175,479,177,27393,2822,1375
22197,1187,23176,658,932,1105,352,1658
1666,359,311,23568,460,246,346,154
2067,491,439,613,832,1066,635,1731
194,22529,988,959,714,460,22408,1125
290,1029,1050,292,1557,428,769,756
43,568,1178,316,494,925,311,580
778,481,398,126,509,1266,1200,22613
915,651,78,958,599,715,581,447
155,1094,920,794,140,1417,685,837
368,1066,1820,845,397,764,709,775
713,630,461,605,834,1088,288,1131
222,25399,508,379,24610,573,308,773
