617,288,719,1063,1005,539,1037,467
12468,561,775,1243,751,305,845,959
81,1036,575,830,385,720,577,1101
846,448,12018,115,737,446,1221,793
449,634,922,188,500,325,558,883
612,555,909,1318,1329,248,298,501
282,317,498,411,367,276,602,502
272,114,471,380,362,316,690,930
744,1214,724,627,632,227,1559,1006
1237,741,23811,625,761,754,662,1428
686,249,22593,62,258,575,965,1628
309,1177,1063,402,726,22212,22748,375
238,797,23000,949,245,1019,96,460
1755,545,675,1275,1057,888,1357,279
1182,611,558,526,359,25616,639,365
44,465,460,597,318,1163,216,334
534,780,398,215,403,175,641,271
610,631,66,524,1384,1321,779,319
1439,549,584,1073,22983,640,641,23526
172,547,412,587,480,994,12089,288
1276,814,463,505,1429,665,869,308
548,889,931,900,804,857,24005,590
548,1241,831,382,672,60,638,200
185,846,679,107,621,544,362,332
22714,529,759,3216,22478,690,22287,335
591,950,298,423,1204,2740,768,228
303,585,1482,1364,450,586,456,902
1303,2525,626,1443,999,2344,2075,353
22684,255,1218,417,602,508,884,1316
755,792,526,473,1158,633,54,1320
337,958,412,426,1341,868,261,580
530,960,909,329,836,1129,1546,359
526,603,536,601,1356,848,1012,321
11405,377,525,1881,622,604,554,1824
365,444,582,833,951,706,931,1403
108,845,669,772,619,640,399,763
535,1441,23419,1064,2125,876,280,911
487,624,327,863,696,742,718,748
1096,509,873,498,548,1120,866,691
371,1380,1892,31,12329,993,186,852
326,23111,22515,992,582,683,792,950
83,179,2437,755,795,883,2893,497
743,603,1488,1643,613,484,799,629
845,105,748,300,1116,880,212,944
1195,1178,1408,7,64,874,929,533
897,1070,821,228,471,1078,484,266
24,335,435,153,1576,38,28,628
380,504,459,509,322,15,342,859
1347,23454,563,1455,486,381,699,101
1975,248,386,138,204,624,1917,172
21992,786,1364,644,267,2582,263,551
1433,16,22459,677,1021,236,773,1232
481,526,716,1132,142,319,924,344
21360,863,272,1127,750,22700,766,552
20937,505,390,719,481,622,682,543
426,864,457,21620,762,694,190,98
1168,788,700,8774,25255,565,883,854
668,691,551,866,836,954,1687,496
108,845,669,772,619,640,399,763
668,691,551,866,836,954,1687,496
686,249,22593,62,258,575,965,1628
1433,16,22459,677,1021,236,773,1232
24,335,435,153,1576,38,28,628
548,889,931,900,804,857,24005,590
380,504,459,509,322,15,342,859
238,797,23000,949,245,1019,96,460
22684,255,1218,417,602,508,884,1316
1096,509,873,498,548,1120,866,691
282,317,498,411,367,276,602,502
535,1441,23419,1064,2125,876,280,911
526,603,536,601,1356,848,1012,321
1347,23454,563,1455,486,381,699,101
1195,1178,1408,7,64,874,929,533
309,1177,1063,402,726,22212,22748,375
548,1241,831,382,672,60,638,200
449,634,922,188,500,325,558,883
481,526,716,1132,142,319,924,344
22714,529,759,3216,22478,690,22287,335
44,465,460,597,318,1163,216,334
326,23111,22515,992,582,683,792,950
371,1380,1892,31,12329,993,186,852
897,1070,821,228,471,1078,484,266
172,547,412,587,480,994,12089,288
1303,2525,626,1443,999,2344,2075,353
1439,549,584,1073,22983,640,641,23526
21992,786,1364,644,267,2582,263,551
303,585,1482,1364,450,586,456,902
610,631,66,524,1384,1321,779,319
185,846,679,107,621,544,362,332
21360,863,272,1127,750,22700,766,552
272,114,471,380,362,316,690,930
743,603,1488,1643,613,484,799,629
487,624,327,863,696,742,718,748
1975,248,386,138,204,624,1917,172
