489,1094,1319,618,555,612,676,788
22480,22576,996,672,23327,491,619,313
632,587,1518,2133,28672,642,2031,907
424,219,24503,22538,514,744,436,1443
361,819,486,21978,659,263,1202,509
1511,205,6579,786,354,25155,23311,1394
270,1814,395,657,791,527,690,737
940,1105,413,1995,3528,955,485,395
1064,1709,1243,163,273,1453,809,297
356,185,477,1072,615,449,1738,369
116,1297,729,267,230,1064,22535,79
22153,1210,500,669,1901,538,1159,1112
839,41,689,392,379,1397,22917,808
694,736,192,383,2056,629,216,1954
175,742,1291,1103,524,241,820,1450
370,1155,1412,1841,402,583,938,415
796,817,1298,270,23478,2044,683,201
276,703,696,1569,693,463,1410,640
538,672,645,2914,589,696,912,984
139,489,652,736,1307,717,1661,1035
487,1135,231,80,942,781,1022,708
2087,346,23958,377,1119,412,227,568
1036,534,304,830,542,1731,846,804
349,691,804,21,1398,681,955,953
890,1465,809,741,1151,860,132,995
361,365,493,189,117,485,31,2298
615,375,809,711,669,740,594,714
307,117,871,1108,931,622,836,157
1760,631,1017,775,428,1939,314,23155
271,22073,442,1166,541,1062,197,500
546,255,320,1095,489,1296,425,348
1112,1392,349,627,766,1324,743,315
789,21789,608,904,633,330,22137,576
22984,1324,704,1658,2050,836,474,292
1002,383,770,1009,258,1045,867,183
339,714,227,1091,1275,731,21234,1089
776,383,371,979,774,420,989,1062
811,775,898,581,442,321,269,961
1968,1180,784,563,23441,1283,798,645
855,879,750,1061,327,996,781,1310
715,1090,785,1446,1284,1405,28672,938
1068,1972,628,937,1171,2167,558,880
535,1370,568,152,1267,1094,1846,813
776,1566,22521,21869,1019,655,1136,791
964,482,910,600,362,714,295,1714
1266,525,188,588,26337,1655,686,756
713,1390,820,1329,915,477,459,792
935,969,23029,747,630,914,23065,733
899,361,397,507,1154,764,229,11310
511,730,464,642,155,23962,467,1330
11797,599,814,21957,21458,366,364,1334
113,759,473,530,1501,342,456,1670
920,330,561,785,433,21993,594,896
1347,807,1382,1256,1695,343,1036,692
1316,277,573,2559,362,287,1751,21053
613,23054,437,21598,306,610,1825,504
435,1168,1004,662,652,1583,457,728
421,22663,1012,587,774,687,1223,862
339,714,227,1091,1275,731,21234,1089
421,22663,1012,587,774,687,1223,862
116,1297,729,267,230,1064,22535,79
113,759,473,530,1501,342,456,1670
713,1390,820,1329,915,477,459,792
2087,346,23958,377,1119,412,227,568
935,969,23029,747,630,914,23065,733
839,41,689,392,379,1397,22917,808
1760,631,1017,775,428,1939,314,23155
1968,1180,784,563,23441,1283,798,645
270,1814,395,657,791,527,690,737
776,383,371,979,774,420,989,1062
789,21789,608,904,633,330,22137,576
899,361,397,507,1154,764,229,11310
964,482,910,600,362,714,295,1714
22153,1210,500,669,1901,538,1159,1112
1036,534,304,830,542,1731,846,804
361,819,486,21978,659,263,1202,509
920,330,561,785,433,21993,594,896
890,1465,809,741,1151,860,132,995
370,1155,1412,1841,402,583,938,415
715,1090,785,1446,1284,1405,28672,938
855,879,750,1061,327,996,781,1310
1266,525,188,588,26337,1655,686,756
139,489,652,736,1307,717,1661,1035
307,117,871,1108,931,622,836,157
538,672,645,2914,589,696,912,984
11797,599,814,21957,21458,366,364,1334
615,375,809,711,669,740,594,714
276,703,696,1569,693,463,1410,640
349,691,804,21,1398,681,955,953
1347,807,1382,1256,1695,343,1036,692
940,1105,413,1995,3528,955,485,395
535,1370,568,152,1267,1094,1846,813
811,775,898,581,442,321,269,961
511,730,464,642,155,23962,467,1330
