400,611,581,440,402,1649,38,832
908,555,975,326,517,1191,854,532
1195,240,522,595,732,212,534,189
666,122,1588,300,871,632,414,652
21385,1219,1354,295,574,343,655,862
112,709,1639,1001,891,1008,23935,628
422,632,53,2294,1175,1142,895,1153
695,1025,420,576,24259,800,1363,273
809,847,440,359,435,504,1155,1359
677,1492,820,1566,194,71,807,493
327,2610,2407,407,561,446,657,491
457,822,788,415,808,1235,710,822
324,253,1080,412,2273,135,555,582
1053,851,546,508,554,1077,249,155
464,430,997,702,2236,3525,935,2780
444,819,980,673,22864,966,919,1620
975,869,1540,1062,24292,651,808,553
53,146,1304,318,20,786,1222,1075
454,1154,578,380,862,1092,691,745
250,528,246,870,1177,844,249,526
309,902,1021,569,371,23286,717,1368
825,407,713,661,643,1782,1134,985
22775,23612,749,790,447,654,1300,1103
256,368,684,702,372,1142,1296,795
219,1580,517,556,72,1970,267,70
530,1198,22942,1552,239,644,490,731
646,821,870,838,948,262,630,813
1798,977,515,1090,358,1057,588,784
25055,643,2214,1167,1099,629,950,1208
2124,1306,104,732,996,660,555,99
460,175,986,1224,913,1569,191,1550
814,249,432,731,320,595,651,862
453,417,510,839,669,1210,699,1777
933,1025,216,1411,861,403,112,319
543,1072,630,378,586,465,165,256
21441,559,559,965,752,645,21649,1335
1048,11424,169,105,854,812,1232,226
467,431,475,1116,228,1308,1302,1116
603,385,1597,28672,262,1181,13261,532
488,815,363,1554,660,453,656,415
842,540,904,1450,1177,65,909,899
611,141,583,555,705,543,22251,580
692,1174,265,655,791,1356,264,602
832,3127,745,511,514,330,1118,329
665,671,325,384,610,417,589,485
407,1059,692,375,1959,2168,493,1163
628,689,404,473,23251,875,1609,616
761,547,590,686,204,715,760,373
229,1307,484,343,668,945,806,1417
7027,546,426,602,1279,1642,202,23886
898,2245,534,460,781,932,891,500
228,1249,441,573,57,358,548,2209
372,2426,655,2172,625,1060,27,1264
21925,27,22068,204,362,658,340,1189
1414,507,410,1211,1339,748,21892,923
103,331,445,578,283,366,107,991
230,445,840,827,593,784,802,277
513,773,590,471,632,1045,430,1254
21441,559,559,965,752,645,21649,1335
513,773,590,471,632,1045,430,1254
327,2610,2407,407,561,446,657,491
228,1249,441,573,57,358,548,2209
628,689,404,473,23251,875,1609,616
825,407,713,661,643,1782,1134,985
761,547,590,686,204,715,760,373
324,253,1080,412,2273,135,555,582
25055,643,2214,1167,1099,629,950,1208
603,385,1597,28672,262,1181,13261,532
422,632,53,2294,1175,1142,895,1153
1048,11424,169,105,854,812,1232,226
453,417,510,839,669,1210,699,1777
229,1307,484,343,668,945,806,1417
665,671,325,384,610,417,589,485
457,822,788,415,808,1235,710,822
22775,23612,749,790,447,654,1300,1103
21385,1219,1354,295,574,343,655,862
372,2426,655,2172,625,1060,27,1264
219,1580,517,556,72,1970,267,70
444,819,980,673,22864,966,919,1620
842,540,904,1450,1177,65,909,899
488,815,363,1554,660,453,656,415
407,1059,692,375,1959,2168,493,1163
250,528,246,870,1177,844,249,526
1798,977,515,1090,358,1057,588,784
454,1154,578,380,862,1092,691,745
898,2245,534,460,781,932,891,500
646,821,870,838,948,262,630,813
53,146,1304,318,20,786,1222,1075
256,368,684,702,372,1142,1296,795
21925,27,22068,204,362,658,340,1189
695,1025,420,576,24259,800,1363,273
692,1174,265,655,791,1356,264,602
467,431,475,1116,228,1308,1302,1116
7027,546,426,602,1279,1642,202,23886
