561,379,486,2211,312,250,357,397
967,1455,209,592,623,886,1929,511
2246,311,282,452,297,1623,924,465
1008,1061,708,149,1264,497,838,624
896,998,356,1380,136,252,445,1161
611,1683,674,992,692,22816,521,445
1299,758,414,694,22246,404,628,380
1084,110,1014,145,553,25,369,1104
1087,616,722,24730,858,1933,668,945
723,953,1549,622,736,759,1346,1094
525,2253,1141,1234,762,665,494,1086
1149,340,1239,715,607,390,602,1284
1098,2434,503,1093,528,562,770,1389
556,88,14617,1695,1993,860,1084,141
854,485,12900,620,732,28672,228,780
728,478,472,923,22205,21561,900,497
203,489,460,662,872,24292,951,649
783,2458,1288,648,1817,189,460,24351
535,22652,367,2421,636,1180,623,195
795,2389,1131,190,918,314,173,1684
1059,23085,713,405,1565,362,235,656
650,215,452,548,1925,1180,956,478
281,1435,1807,270,573,783,305,295
1632,23083,1877,365,916,386,173,3302
406,878,478,949,608,238,766,692
839,23609,75,213,230,112,369,547
1316,1165,199,1248,23229,725,2131,304
951,1131,530,23644,2852,455,23881,539
497,503,23346,547,365,683,452,345
632,317,400,284,397,113,421,462
290,503,441,1347,193,459,1074,931
253,877,705,22254,621,1669,651,221
836,557,555,608,743,724,1261,625
114,737,535,787,350,369,263,23736
785,475,847,792,867,377,1223,1520
1406,21926,886,7,695,1015,335,1060
1210,572,955,232,96,454,682,1473
813,469,723,377,602,1169,1779,1846
1094,604,480,505,1081,1242,520,687
414,774,1027,1528,386,1144,117,2791
1180,568,880,900,752,1181,24380,1234
1647,821,588,228,69,1164,23692,774
1451,642,948,634,568,894,806,704
22204,1433,283,794,319,522,390,322
833,510,23700,626,792,892,789,1313
707,816,1391,397,928,43,861,413
453,957,235,2221,310,1308,876,518
571,1432,670,602,766,236,606,440
394,21841,825,766,112,73,77,829
3158,303,827,712,883,640,286,325
736,684,1231,640,598,460,239,563
615,882,2533,1307,1137,288,88,339
238,24129,301,214,641,557,543,532
2652,68,377,512,271,777,1771,927
304,710,178,1680,173,1053,454,846
676,1417,667,628,342,204,696,459
596,769,2003,710,308,983,842,2200
1575,1108,682,1326,568,1128,289,110
1406,21926,886,7,695,1015,335,1060
1575,1108,682,1326,568,1128,289,110
525,2253,1141,1234,762,665,494,1086
615,882,2533,1307,1137,288,88,339
453,957,235,2221,310,1308,876,518
650,215,452,548,1925,1180,956,478
571,1432,670,602,766,236,606,440
1098,2434,503,1093,528,562,770,1389
497,503,23346,547,365,683,452,345
1094,604,480,505,1081,1242,520,687
1299,758,414,694,22246,404,628,380
1210,572,955,232,96,454,682,1473
836,557,555,608,743,724,1261,625
394,21841,825,766,112,73,77,829
833,510,23700,626,792,892,789,1313
1149,340,1239,715,607,390,602,1284
281,1435,1807,270,573,783,305,295
896,998,356,1380,136,252,445,1161
238,24129,301,214,641,557,543,532
406,878,478,949,608,238,766,692
728,478,472,923,22205,21561,900,497
1180,568,880,900,752,1181,24380,1234
414,774,1027,1528,386,1144,117,2791
707,816,1391,397,928,43,861,413
795,2389,1131,190,918,314,173,1684
951,1131,530,23644,2852,455,23881,539
535,22652,367,2421,636,1180,623,195
736,684,1231,640,598,460,239,563
1316,1165,199,1248,23229,725,2131,304
783,2458,1288,648,1817,189,460,24351
1632,23083,1877,365,916,386,173,3302
2652,68,377,512,271,777,1771,927
1084,110,1014,145,553,25,369,1104
1451,642,948,634,568,894,806,704
813,469,723,377,602,1169,1779,1846
3158,303,827,712,883,640,286,325
