755,1116,485,284,204,702,1286,773
746,714,582,804,921,1583,662,1121
512,674,619,23537,796,1078,685,23478
2268,421,549,1480,814,1116,807,1049
900,2082,640,1077,1145,906,582,932
886,24001,660,1060,147,64,442,384
766,983,579,873,507,1331,282,448
1430,23709,881,417,1599,22865,2708,928
350,611,637,618,746,22428,913,579
522,326,281,503,398,1129,462,1184
705,742,602,472,1303,405,22615,26
546,2060,997,1264,1028,839,239,765
600,775,65,512,721,682,389,1940
903,807,682,1069,843,209,885,472
947,800,853,831,404,1568,187,1476
963,611,499,481,669,769,1151,556
1473,576,1024,541,1418,24593,571,886
1790,782,674,1913,2544,718,7,682
534,1152,579,852,198,825,1800,1906
318,1734,599,415,853,22504,682,908
33,674,633,354,958,230,177,2311
1671,598,1060,647,1264,275,2101,626
797,340,634,486,617,525,879,277
375,718,493,24147,253,345,580,22450
489,22198,890,216,444,1094,22103,454
483,359,797,369,568,494,245,666
982,23831,648,224,2029,259,220,1798
1560,322,376,384,162,1527,603,1116
422,1372,507,227,837,324,283,533
2108,376,708,320,804,1691,1367,1170
235,589,1089,966,425,566,1106,1183
481,11704,1259,1394,895,381,1147,21657
1204,859,679,1130,1557,626,496,738
2829,107,105,2405,1655,1445,903,325
691,815,150,3147,357,1779,873,1534
120,593,336,182,339,263,60,980
412,1367,22389,447,1590,1149,336,1102
407,623,1705,21854,1104,689,517,1092
788,798,100,23635,510,550,390,1319
762,713,59,919,23946,1874,653,741
1490,23912,743,899,575,983,862,631
976,1825,402,60,1437,115,620,565
646,23826,1386,1142,848,844,1153,787
842,2089,573,1311,662,74,1076,1072
413,28672,154,1842,1028,748,417,1839
1234,447,582,1079,1179,538,478,566
626,502,625,120,25900,942,23364,581
1913,1805,1277,492,2049,503,527,1352
483,539,877,842,629,586,257,666
671,26828,1434,221,332,135,389,2391
1071,239,278,858,529,1156,595,834
708,541,635,22322,1651,22708,229,639
507,425,561,37,2598,1570,599,1206
520,97,251,23093,22877,1056,745,1163
341,367,444,1165,421,403,257,646
1518,479,277,1176,193,541,195,145
885,619,1662,534,607,271,953,1387
445,1214,22816,860,459,769,23022,874
120,593,336,182,339,263,60,980
445,1214,22816,860,459,769,23022,874
705,742,602,472,1303,405,22615,26
708,541,635,22322,1651,22708,229,639
626,502,625,120,25900,942,23364,581
1671,598,1060,647,1264,275,2101,626
1913,1805,1277,492,2049,503,527,1352
600,775,65,512,721,682,389,1940
422,1372,507,227,837,324,283,533
788,798,100,23635,510,550,390,1319
766,983,579,873,507,1331,282,448
412,1367,22389,447,1590,1149,336,1102
1204,859,679,1130,1557,626,496,738
483,539,877,842,629,586,257,666
413,28672,154,1842,1028,748,417,1839
546,2060,997,1264,1028,839,239,765
797,340,634,486,617,525,879,277
900,2082,640,1077,1145,906,582,932
507,425,561,37,2598,1570,599,1206
489,22198,890,216,444,1094,22103,454
963,611,499,481,669,769,1151,556
1490,23912,743,899,575,983,862,631
762,713,59,919,23946,1874,653,741
1234,447,582,1079,1179,538,478,566
318,1734,599,415,853,22504,682,908
1560,322,376,384,162,1527,603,1116
534,1152,579,852,198,825,1800,1906
1071,239,278,858,529,1156,595,834
982,23831,648,224,2029,259,220,1798
1790,782,674,1913,2544,718,7,682
375,718,493,24147,253,345,580,22450
520,97,251,23093,22877,1056,745,1163
1430,23709,881,417,1599,22865,2708,928
646,23826,1386,1142,848,844,1153,787
407,623,1705,21854,1104,689,517,1092
671,26828,1434,221,332,135,389,2391
