338,1337,767,12691,1215,554,866,1015
1493,731,1266,1213,24073,710,786,785
553,453,720,848,632,1310,752,1404
1835,544,654,408,859,595,1767,853
1805,422,425,881,1002,1222,413,1505
359,364,755,553,818,1160,749,1064
415,1159,658,669,617,953,411,548
22357,529,883,779,330,601,22384,579
1364,298,1024,597,296,1123,21382,467
741,438,683,1313,891,1695,332,388
1081,456,407,569,450,21220,2461,657
227,152,356,649,826,1134,21552,576
420,1392,442,369,541,1183,207,654
1130,1578,168,723,870,676,608,609
23086,388,736,533,1211,968,778,955
996,628,411,987,875,442,448,769
715,376,858,422,862,8652,717,704
1223,674,942,527,25322,1389,1546,319
834,543,498,589,1883,23058,1361,850
1037,627,905,606,1010,928,1047,771
841,746,239,907,633,876,477,22413
832,235,680,2652,2163,1271,1296,24320
1028,1158,1457,1522,1064,269,863,806
841,927,335,163,23319,666,356,598
786,776,511,546,477,1121,17,25
762,752,795,691,773,715,722,774
1341,542,1052,436,629,967,24031,539
494,688,328,845,466,602,2344,264
1224,429,1470,538,2037,513,69,27
248,449,22461,1616,926,1351,417,691
792,630,1531,615,1404,1842,249,1351
1304,54,451,1396,1321,22138,1409,556
775,1298,282,895,1282,1366,260,702
960,352,117,94,8235,889,765,23035
374,504,582,626,22302,396,581,2083
497,1510,69,861,697,598,1490,23309
271,2020,651,622,95,512,336,797
171,566,714,603,423,562,536,445
538,1117,369,565,830,642,229,368
451,858,22669,1687,133,467,627,23251
673,805,371,899,688,507,229,354
406,1,106,443,419,163,139,1681
1498,465,548,413,789,562,918,658
675,1204,349,2632,259,267,238,1835
807,8764,23452,74,1749,890,602,22932
716,158,1218,530,423,383,237,7
612,708,197,368,391,2481,568,715
1499,390,492,361,1946,357,2048,550
1085,214,920,1476,368,628,447,635
448,1342,576,1708,1947,860,413,558
329,246,350,986,871,232,286,1114
628,2066,492,1246,394,684,1158,119
623,1175,222,1340,573,1666,683,22460
2700,296,299,1344,538,389,829,796
1241,23179,157,1237,772,729,1257,618
1196,1253,922,395,358,406,1189,1075
1144,312,709,22712,724,813,332,453
580,742,4101,1012,589,4198,458,1024
