220,638,475,983,294,203,1000,1935
725,964,944,913,476,3261,956,674
643,954,149,10987,1418,884,612,1779
682,851,384,575,454,459,574,43685
13081,559,311,374,879,1287,464,367
12318,807,1143,456,390,22432,2539,464
1210,1049,1643,459,1897,530,800,456
381,293,783,290,717,598,830,409
948,776,709,472,849,946,687,21253
409,796,962,1640,379,1102,805,21787
322,931,600,295,475,258,395,575
821,1563,402,822,259,550,767,876
747,93,109,1898,596,860,1003,642
153,762,2315,565,1066,1590,900,1361
22501,293,1208,1132,499,772,631,720
1029,1156,1221,442,421,952,468,11977
1397,696,528,142,2205,596,2818,346
393,428,686,1133,1316,23782,413,394
491,1271,186,478,1081,622,1018,460
843,584,1187,1442,1029,195,881,310
314,1282,1848,1255,654,405,1026,1410
485,1124,661,1041,1164,1279,854,1351
1015,537,446,272,433,1503,635,185
160,661,564,354,834,813,912,645
22052,519,2331,519,1981,677,287,884
853,51,252,310,1454,1462,882,89
253,977,725,177,22868,1659,265,23057
858,1427,495,205,368,160,174,277
1233,97,300,297,609,1351,511,576
430,2129,598,577,183,1804,239,990
1319,1979,690,926,1292,480,527,640
851,781,628,491,1568,1078,1044,188
748,373,1427,490,442,757,258,457
1719,672,852,715,817,211,445,950
928,22259,760,340,1447,40,766,1048
1541,440,493,1022,1691,70,200,704
761,357,2361,1032,1065,648,542,414
285,617,575,163,392,156,22655,662
22384,178,664,1037,579,164,1211,22490
391,511,564,663,681,2267,858,574
642,616,391,258,2078,44,850,1276
539,2217,23235,1629,1901,704,1000,859
513,832,403,870,1307,945,690,431
374,23641,1185,751,559,1242,328,1000
875,424,23654,547,539,1275,391,1214
470,239,766,457,665,868,326,851
325,326,208,23049,195,1318,916,1008
1584,278,317,1370,141,586,297,458
3210,1557,684,660,1246,1068,1661,781
422,976,26717,312,675,264,318,583
625,24990,490,1467,184,947,481,755
479,484,807,280,4478,686,580,978
688,575,805,363,504,948,789,172
859,917,1099,287,950,3286,22362,379
720,616,766,758,2024,260,211,499
511,729,583,617,1103,272,588,339
387,691,956,310,1163,561,377,468
322,1007,369,811,71,509,596,1054
