401,552,1298,381,936,162,426,357
570,603,1134,920,1057,1247,593,872
1312,1150,1322,698,547,43863,1104,836
898,1058,567,603,554,1125,1017,825
1594,1710,665,466,874,1646,911,440
643,500,363,1229,666,476,303,537
1474,21680,428,733,977,1006,250,706
790,1192,38,307,1325,404,653,237
1348,976,609,445,464,357,1081,876
358,532,420,1278,932,726,377,113
612,932,1979,711,708,376,709,1438
358,894,626,1106,774,201,395,1822
2547,1707,869,922,184,1525,932,581
350,110,823,643,723,280,1060,377
1122,355,1327,1843,798,362,840,1330
1310,175,984,385,1185,102,458,419
616,12923,404,345,1287,1816,654,865
441,23462,24316,931,711,879,381,823
443,851,574,1210,1499,722,353,426
296,543,1231,140,1085,1072,716,378
345,1948,871,307,1569,643,1510,1151
203,525,547,528,855,85,459,305
792,1626,317,986,945,224,916,678
837,235,336,550,192,309,245,574
855,491,27,832,23274,325,588,714
2041,12489,560,43,515,1410,283,393
289,1949,1183,16,553,96,2095,351
879,704,1862,21428,490,244,983,21834
618,505,1028,11928,61,1442,2102,344
856,2505,1585,2200,890,1201,1315,564
57,110,118,667,1436,23288,1438,975
803,940,308,190,1574,22154,936,377
601,889,83,426,989,318,729,606
279,597,445,784,333,658,357,591
5,194,1131,364,55,772,728,298
1865,22506,1062,660,545,23876,679,21
1134,1433,619,504,804,690,625,929
445,717,1847,225,453,460,458,604
313,366,361,425,898,953,181,593
847,844,673,180,309,304,544,121
11840,339,567,499,828,484,960,398
970,21017,1129,825,1332,659,427,479
299,925,641,645,655,755,846,518
670,47,224,294,684,561,712,761
370,607,251,962,599,426,328,899
626,21616,702,607,791,1174,467,962
286,1011,894,689,22662,1018,930,896
571,1060,566,654,423,216,1273,3137
231,1248,334,850,459,569,448,422
821,477,133,713,1068,316,824,322
220,537,509,316,531,591,652,329
23821,649,315,985,481,1148,274,426
539,280,660,753,630,23992,868,597
152,1542,771,1423,402,526,356,252
545,804,236,3050,1219,648,473,2838
1273,782,683,1878,655,357,222,1143
481,471,488,264,732,149,770,587
382,461,1624,758,1353,728,733,1295
