717,636,812,742,516,1184,1390,1577
922,508,1417,24850,708,737,813,811
913,865,493,533,500,907,198,696
883,1007,384,550,1321,902,737,358
509,199,365,135,640,522,1393,238
789,645,2303,492,687,954,22481,467
947,310,1336,1602,647,757,818,583
450,438,393,329,21802,1151,171,808
528,1541,792,1553,1915,715,628,388
842,805,413,172,982,681,372,980
1052,504,504,926,300,1130,417,1100
687,144,1409,239,644,697,1027,379
524,1193,1749,396,118,591,45,349
580,1202,846,873,170,1360,1177,944
202,2409,609,1197,774,528,309,452
357,412,209,253,1010,436,1734,560
12191,467,646,807,471,706,143,697
500,1217,466,847,23998,1410,455,273
22003,934,444,149,23363,440,634,939
1279,1319,363,645,308,47,335,792
33,587,835,1537,447,841,603,700
418,648,820,791,837,373,12693,95
737,398,199,348,462,559,958,1204
23150,459,22610,975,424,1418,577,389
1255,891,799,675,766,763,859,2192
564,1047,639,308,778,912,500,796
437,875,540,1178,24252,829,1106,1590
472,345,1652,791,1072,1101,1183,1816
646,23024,605,766,85,555,458,587
269,169,359,2496,900,1920,22130,52
821,1104,2609,1135,1155,221,2010,976
22928,814,879,1127,21416,611,617,23744
599,1180,272,967,739,22013,430,23470
1678,80,214,1260,418,310,624,557
737,1189,284,186,588,22633,858,364
246,499,579,828,186,672,22962,1069
100,923,622,627,1062,489,552,1334
833,254,794,409,750,938,887,325
903,557,415,562,534,421,719,603
625,312,1123,647,669,490,816,155
4866,842,1844,287,650,799,578,585
1602,656,360,211,1017,1051,863,648
1945,946,592,549,1334,881,1727,725
1166,22849,525,224,835,230,1107,22489
176,90,812,893,140,423,616,271
104,584,1096,1040,547,323,578,394
782,796,1915,428,519,465,1559,722
151,1200,3590,378,561,217,755,738
1209,6,474,388,356,536,463,255
374,1347,445,1610,26780,871,1251,508
847,720,750,343,989,392,638,1522
272,299,983,624,76,12236,306,172
872,380,377,362,82,630,157,1127
257,525,235,15,1418,687,778,441
758,1291,375,1020,1900,1698,1584,906
917,21,346,1191,437,696,328,22427
1661,652,209,338,528,23277,936,62
739,1041,433,711,712,219,609,605
